ID,label
44786,88
44787,48
44788,57
44789,1
44790,98
44791,83
44792,18
44793,58
44794,4
44795,41
44796,85
44797,12
44798,3
44799,56
44800,73
44801,16
44802,15
44803,88
44804,80
44805,43
44806,40
44807,49
44808,20
44809,82
44810,65
44811,57
44812,60
44813,92
44814,8
44815,47
44816,63
44817,65
44818,20
44819,11
44820,28
44821,23
44822,95
44823,64
44824,50
44825,4
44826,48
44827,75
44828,58
44829,68
44830,92
44831,69
44832,5
44833,33
44834,60
44835,99
44836,55
44837,8
44838,20
44839,23
44840,70
44841,6
44842,0
44843,99
44844,87
44845,1
44846,97
44847,71
44848,31
44849,57
44850,97
44851,33
44852,51
44853,95
44854,21
44855,90
44856,21
44857,83
44858,76
44859,91
44860,5
44861,56
44862,62
44863,63
44864,69
44865,3
44866,93
44867,32
44868,76
44869,83
44870,78
44871,32
44872,80
44873,42
44874,10
44875,18
44876,47
44877,93
44878,31
44879,61
44880,62
44881,34
44882,66
44883,2
44884,76
44885,56
44886,64
44887,41
44888,98
44889,11
44890,84
44891,66
44892,58
44893,8
44894,26
44895,12
44896,68
44897,38
44898,16
44899,5
44900,40
44901,1
44902,54
44903,70
44904,17
44905,42
44906,7
44907,38
44908,1
44909,78
44910,35
44911,65
44912,91
44913,73
44914,41
44915,11
44916,2
44917,55
44918,37
44919,20
44920,89
44921,42
44922,67
44923,98
44924,92
44925,40
44926,3
44927,74
44928,27
44929,42
44930,25
44931,45
44932,62
44933,92
44934,36
44935,38
44936,95
44937,42
44938,52
44939,83
44940,76
44941,13
44942,89
44943,50
44944,69
44945,96
44946,19
44947,97
44948,53
44949,40
44950,34
44951,4
44952,91
44953,77
44954,63
44955,46
44956,79
44957,19
44958,44
44959,3
44960,90
44961,18
44962,31
44963,24
44964,33
44965,60
44966,29
44967,61
44968,30
44969,60
44970,31
44971,14
44972,53
44973,54
44974,50
44975,52
44976,91
44977,3
44978,76
44979,75
44980,37
44981,45
44982,35
44983,34
44984,34
44985,63
44986,16
44987,61
44988,8
44989,96
44990,98
44991,29
44992,66
44993,62
44994,35
44995,77
44996,69
44997,76
44998,50
44999,78
45000,44
45001,13
45002,16
45003,76
45004,96
45005,68
45006,39
45007,50
45008,12
45009,52
45010,73
45011,67
45012,39
45013,84
45014,78
45015,40
45016,96
45017,60
45018,61
45019,80
45020,72
45021,71
45022,11
45023,65
45024,19
45025,55
45026,0
45027,17
45028,80
45029,92
45030,3
45031,18
45032,89
45033,49
45034,12
45035,80
45036,64
45037,1
45038,25
45039,15
45040,99
45041,98
45042,24
45043,33
45044,83
45045,99
45046,1
45047,64
45048,19
45049,91
45050,39
45051,99
45052,76
45053,73
45054,51
45055,46
45056,13
45057,34
45058,57
45059,29
45060,16
45061,77
45062,46
45063,23
45064,23
45065,88
45066,23
45067,6
45068,77
45069,68
45070,17
45071,2
45072,2
45073,75
45074,34
45075,79
45076,16
45077,98
45078,26
45079,49
45080,70
45081,49
45082,52
45083,48
45084,88
45085,11
45086,57
45087,20
45088,18
45089,40
45090,68
45091,61
45092,56
45093,98
45094,69
45095,48
45096,67
45097,34
45098,85
45099,51
45100,34
45101,17
45102,79
45103,5
45104,90
45105,28
45106,15
45107,22
45108,8
45109,86
45110,60
45111,73
45112,17
45113,88
45114,51
45115,67
45116,43
45117,65
45118,25
45119,96
45120,92
45121,90
45122,40
45123,58
45124,80
45125,66
45126,6
45127,96
45128,58
45129,83
45130,83
45131,59
45132,56
45133,18
45134,23
45135,87
45136,68
45137,21
45138,76
45139,54
45140,71
45141,74
45142,58
45143,76
45144,21
45145,21
45146,52
45147,75
45148,80
45149,23
45150,33
45151,44
45152,72
45153,87
45154,51
45155,47
45156,33
45157,11
45158,39
45159,81
45160,76
45161,8
45162,80
45163,7
45164,89
45165,21
45166,26
45167,96
45168,59
45169,51
45170,37
45171,11
45172,91
45173,53
45174,65
45175,13
45176,7
45177,74
45178,30
45179,14
45180,27
45181,39
45182,23
45183,65
45184,22
45185,33
45186,45
45187,61
45188,50
45189,34
45190,83
45191,22
45192,66
45193,62
45194,38
45195,30
45196,62
45197,4
45198,73
45199,58
45200,33
45201,70
45202,37
45203,60
45204,21
45205,18
45206,14
45207,21
45208,48
45209,97
45210,81
45211,58
45212,63
45213,70
45214,60
45215,85
45216,40
45217,39
45218,23
45219,69
45220,27
45221,77
45222,19
45223,32
45224,9
45225,63
45226,51
45227,89
45228,42
45229,65
45230,91
45231,87
45232,63
45233,36
45234,87
45235,25
45236,74
45237,55
45238,24
45239,75
45240,45
45241,95
45242,62
45243,54
45244,31
45245,80
45246,10
45247,93
45248,39
45249,43
45250,34
45251,76
45252,74
45253,33
45254,8
45255,93
45256,64
45257,17
45258,38
45259,5
45260,41
45261,80
45262,39
45263,95
45264,33
45265,73
45266,70
45267,78
45268,9
45269,15
45270,32
45271,45
45272,83
45273,67
45274,5
45275,19
45276,27
45277,66
45278,94
45279,82
45280,58
45281,97
45282,67
45283,77
45284,68
45285,98
45286,80
45287,1
45288,28
45289,79
45290,96
45291,79
45292,30
45293,97
45294,42
45295,8
45296,14
45297,46
45298,45
45299,38
45300,96
45301,42
45302,58
45303,49
45304,67
45305,53
45306,44
45307,85
45308,34
45309,82
45310,38
45311,73
45312,72
45313,1
45314,93
45315,70
45316,10
45317,63
45318,64
45319,80
45320,68
45321,77
45322,8
45323,46
45324,35
45325,14
45326,24
45327,4
45328,75
45329,35
45330,90
45331,38
45332,20
45333,88
45334,73
45335,39
45336,84
45337,47
45338,73
45339,24
45340,21
45341,75
45342,37
45343,60
45344,73
45345,24
45346,73
45347,4
45348,94
45349,16
45350,97
45351,62
45352,92
45353,83
45354,61
45355,46
45356,73
45357,16
45358,64
45359,99
45360,64
45361,3
45362,19
45363,40
45364,89
45365,63
45366,75
45367,57
45368,38
45369,79
45370,12
45371,41
45372,2
45373,48
45374,51
45375,16
45376,76
45377,58
45378,55
45379,58
45380,80
45381,34
45382,33
45383,49
45384,89
45385,98
45386,30
45387,68
45388,54
45389,96
45390,78
45391,40
45392,92
45393,28
45394,23
45395,50
45396,10
45397,69
45398,29
45399,39
45400,49
45401,24
45402,41
45403,26
45404,25
45405,94
45406,45
45407,43
45408,63
45409,75
45410,32
45411,52
45412,92
45413,85
45414,33
45415,24
45416,85
45417,18
45418,22
45419,52
45420,19
45421,45
45422,97
45423,56
45424,90
45425,14
45426,89
45427,1
45428,12
45429,3
45430,75
45431,5
45432,81
45433,32
45434,14
45435,40
45436,8
45437,28
45438,77
45439,36
45440,14
45441,81
45442,63
45443,55
45444,68
45445,39
45446,1
45447,61
45448,65
45449,46
45450,99
45451,63
45452,67
45453,87
45454,99
45455,57
45456,23
45457,63
45458,44
45459,98
45460,60
45461,86
45462,90
45463,80
45464,52
45465,74
45466,14
45467,56
45468,67
45469,64
45470,72
45471,20
45472,49
45473,61
45474,16
45475,25
45476,98
45477,92
45478,83
45479,56
45480,52
45481,92
45482,49
45483,38
45484,94
45485,17
45486,34
45487,89
45488,32
45489,74
45490,10
45491,35
45492,27
45493,20
45494,20
45495,31
45496,33
45497,82
45498,24
45499,4
45500,8
45501,51
45502,91
45503,1
45504,31
45505,62
45506,47
45507,8
45508,76
45509,91
45510,48
45511,84
45512,44
45513,91
45514,74
45515,60
45516,53
45517,2
45518,76
45519,90
45520,31
45521,97
45522,22
45523,49
45524,38
45525,77
45526,76
45527,12
45528,91
45529,32
45530,84
45531,81
45532,57
45533,76
45534,38
45535,30
45536,38
45537,0
45538,15
45539,64
45540,71
45541,56
45542,94
45543,63
45544,94
45545,78
45546,1
45547,92
45548,85
45549,73
45550,67
45551,57
45552,92
45553,88
45554,54
45555,72
45556,14
45557,10
45558,4
45559,70
45560,39
45561,16
45562,47
45563,2
45564,11
45565,37
45566,43
45567,43
45568,24
45569,25
45570,43
45571,64
45572,85
45573,20
45574,9
45575,32
45576,77
45577,92
45578,4
45579,53
45580,98
45581,55
45582,48
45583,87
45584,26
45585,48
45586,75
45587,87
45588,93
45589,65
45590,94
45591,51
45592,30
45593,66
45594,95
45595,54
45596,66
45597,18
45598,57
45599,35
45600,32
45601,1
45602,29
45603,86
45604,73
45605,36
45606,37
45607,89
45608,79
45609,83
45610,40
45611,6
45612,19
45613,16
45614,33
45615,76
45616,45
45617,2
45618,44
45619,18
45620,64
45621,37
45622,42
45623,97
45624,26
45625,59
45626,36
45627,9
45628,55
45629,99
45630,71
45631,52
45632,1
45633,49
45634,75
45635,16
45636,67
45637,98
45638,99
45639,22
45640,63
45641,82
45642,2
45643,32
45644,85
45645,87
45646,92
45647,14
45648,5
45649,61
45650,28
45651,20
45652,63
45653,96
45654,65
45655,80
45656,50
45657,87
45658,14
45659,16
45660,4
45661,52
45662,46
45663,73
45664,89
45665,8
45666,10
45667,53
45668,31
45669,65
45670,42
45671,98
45672,79
45673,90
45674,74
45675,83
45676,10
45677,11
45678,47
45679,15
45680,71
45681,72
45682,23
45683,34
45684,31
45685,2
45686,31
45687,9
45688,16
45689,9
45690,37
45691,7
45692,0
45693,45
45694,96
45695,30
45696,9
45697,93
45698,16
45699,10
45700,63
45701,26
45702,9
45703,35
45704,38
45705,67
45706,33
45707,93
45708,47
45709,21
45710,6
45711,22
45712,55
45713,67
45714,19
45715,10
45716,37
45717,55
45718,79
45719,34
45720,59
45721,99
45722,64
45723,85
45724,45
45725,6
45726,86
45727,95
45728,97
45729,43
45730,14
45731,93
45732,38
45733,68
45734,28
45735,89
45736,7
45737,42
45738,32
45739,18
45740,44
45741,60
45742,14
45743,97
45744,11
45745,27
45746,66
45747,44
45748,51
45749,15
45750,4
45751,7
45752,93
45753,11
45754,93
45755,55
45756,86
45757,18
45758,63
45759,54
45760,19
45761,23
45762,58
45763,98
45764,35
45765,73
45766,39
45767,73
45768,14
45769,13
45770,71
45771,88
45772,43
45773,58
45774,63
45775,96
45776,48
45777,41
45778,25
45779,11
45780,64
45781,66
45782,49
45783,16
45784,29
45785,35
45786,51
45787,62
45788,25
45789,55
45790,21
45791,18
45792,99
45793,67
45794,7
45795,55
45796,34
45797,73
45798,42
45799,95
45800,52
45801,45
45802,34
45803,83
45804,41
45805,68
45806,59
45807,29
45808,8
45809,32
45810,53
45811,81
45812,49
45813,40
45814,93
45815,60
45816,25
45817,39
45818,72
45819,87
45820,94
45821,62
45822,85
45823,14
45824,26
45825,48
45826,15
45827,79
45828,60
45829,47
45830,81
45831,40
45832,85
45833,73
45834,87
45835,68
45836,75
45837,22
45838,13
45839,20
45840,24
45841,87
45842,78
45843,62
45844,7
45845,93
45846,37
45847,25
45848,40
45849,88
45850,43
45851,20
45852,58
45853,55
45854,61
45855,4
45856,42
45857,26
45858,57
45859,20
45860,3
45861,82
45862,66
45863,49
45864,64
45865,38
45866,46
45867,44
45868,22
45869,33
45870,97
45871,99
45872,42
45873,40
45874,98
45875,23
45876,16
45877,6
45878,34
45879,64
45880,89
45881,20
45882,40
45883,81
45884,3
45885,89
45886,72
45887,99
45888,56
45889,7
45890,15
45891,60
45892,62
45893,8
45894,92
45895,70
45896,69
45897,29
45898,43
45899,80
45900,71
45901,54
45902,70
45903,13
45904,38
45905,80
45906,67
45907,77
45908,86
45909,19
45910,29
45911,96
45912,82
45913,56
45914,53
45915,20
45916,15
45917,93
45918,8
45919,37
45920,91
45921,53
45922,11
45923,65
45924,34
45925,47
45926,60
45927,48
45928,34
45929,46
45930,98
45931,37
45932,35
45933,2
45934,45
45935,31
45936,80
45937,2
45938,59
45939,9
45940,15
45941,44
45942,89
45943,30
45944,70
45945,18
45946,16
45947,51
45948,53
45949,76
45950,62
45951,7
45952,81
45953,19
45954,42
45955,34
45956,45
45957,32
45958,59
45959,1
45960,35
45961,6
45962,1
45963,58
45964,11
45965,60
45966,97
45967,54
45968,43
45969,30
45970,16
45971,59
45972,17
45973,61
45974,74
45975,18
45976,79
45977,2
45978,81
45979,73
45980,66
45981,68
45982,26
45983,86
45984,31
45985,47
45986,30
45987,7
45988,24
45989,18
45990,32
45991,50
45992,76
45993,62
45994,25
45995,43
45996,93
45997,50
45998,80
45999,61
46000,43
46001,47
46002,56
46003,31
46004,55
46005,69
46006,83
46007,49
46008,17
46009,81
46010,83
46011,19
46012,20
46013,32
46014,32
46015,21
46016,61
46017,20
46018,82
46019,24
46020,40
46021,72
46022,6
46023,66
46024,73
46025,36
46026,14
46027,39
46028,24
46029,66
46030,29
46031,22
46032,30
46033,6
46034,60
46035,48
46036,96
46037,15
46038,27
46039,30
46040,56
46041,4
46042,92
46043,39
46044,94
46045,88
46046,23
46047,83
46048,16
46049,78
46050,11
46051,51
46052,1
46053,87
46054,52
46055,14
46056,62
46057,61
46058,80
46059,44
46060,12
46061,29
46062,68
46063,15
46064,92
46065,68
46066,1
46067,73
46068,35
46069,53
46070,88
46071,36
46072,11
46073,45
46074,96
46075,94
46076,66
46077,42
46078,67
46079,8
46080,89
46081,40
46082,60
46083,86
46084,57
46085,83
46086,95
46087,29
46088,58
46089,20
46090,97
46091,24
46092,26
46093,90
46094,56
46095,26
46096,70
46097,3
46098,8
46099,55
46100,46
46101,75
46102,19
46103,69
46104,21
46105,85
46106,82
46107,91
46108,2
46109,32
46110,31
46111,37
46112,99
46113,86
46114,84
46115,25
46116,63
46117,30
46118,96
46119,41
46120,63
46121,35
46122,87
46123,22
46124,55
46125,27
46126,11
46127,1
46128,65
46129,59
46130,39
46131,48
46132,66
46133,76
46134,47
46135,41
46136,35
46137,31
46138,28
46139,62
46140,68
46141,32
46142,25
46143,76
46144,94
46145,18
46146,87
46147,17
46148,84
46149,29
46150,95
46151,1
46152,75
46153,54
46154,38
46155,35
46156,97
46157,85
46158,2
46159,27
46160,23
46161,67
46162,70
46163,24
46164,36
46165,33
46166,72
46167,16
46168,53
46169,89
46170,50
46171,10
46172,83
46173,37
46174,1
46175,17
46176,2
46177,70
46178,49
46179,3
46180,99
46181,32
46182,11
46183,10
46184,5
46185,29
46186,79
46187,54
46188,6
46189,50
46190,35
46191,1
46192,63
46193,65
46194,79
46195,16
46196,67
46197,62
46198,56
46199,12
46200,32
46201,30
46202,63
46203,43
46204,12
46205,61
46206,69
46207,93
46208,26
46209,11
46210,51
46211,1
46212,59
46213,44
46214,76
46215,51
46216,55
46217,78
46218,40
46219,4
46220,97
46221,67
46222,33
46223,95
46224,25
46225,43
46226,25
46227,41
46228,8
46229,5
46230,97
46231,97
46232,4
46233,97
46234,6
46235,44
46236,39
46237,76
46238,27
46239,62
46240,96
46241,67
46242,35
46243,91
46244,0
46245,81
46246,69
46247,80
46248,70
46249,41
46250,30
46251,25
46252,40
46253,13
46254,47
46255,9
46256,66
46257,87
46258,98
46259,35
46260,72
46261,63
46262,1
46263,50
46264,92
46265,21
46266,71
46267,76
46268,46
46269,30
46270,37
46271,53
46272,51
46273,79
46274,0
46275,4
46276,6
46277,4
46278,85
46279,18
46280,19
46281,1
46282,12
46283,82
46284,94
46285,15
46286,26
46287,34
46288,39
46289,3
46290,60
46291,51
46292,73
46293,32
46294,54
46295,12
46296,43
46297,61
46298,24
46299,93
46300,89
46301,46
46302,6
46303,50
46304,83
46305,56
46306,4
46307,10
46308,97
46309,18
46310,76
46311,16
46312,59
46313,16
46314,39
46315,79
46316,13
46317,31
46318,23
46319,68
46320,88
46321,35
46322,77
46323,11
46324,91
46325,85
46326,90
46327,97
46328,56
46329,41
46330,20
46331,87
46332,34
46333,8
46334,41
46335,62
46336,76
46337,88
46338,32
46339,34
46340,98
46341,38
46342,7
46343,54
46344,25
46345,29
46346,39
46347,56
46348,54
46349,78
46350,85
46351,19
46352,90
46353,32
46354,65
46355,99
46356,34
46357,53
46358,22
46359,19
46360,1
46361,42
46362,6
46363,18
46364,1
46365,52
46366,58
46367,57
46368,55
46369,47
46370,8
46371,3
46372,96
46373,36
46374,93
46375,97
46376,74
46377,17
46378,74
46379,34
46380,93
46381,23
46382,39
46383,36
46384,53
46385,62
46386,8
46387,48
46388,11
46389,79
46390,24
46391,28
46392,65
46393,70
46394,83
46395,74
46396,4
46397,63
46398,24
46399,24
46400,83
46401,25
46402,2
46403,33
46404,59
46405,52
46406,83
46407,30
46408,6
46409,64
46410,44
46411,42
46412,10
46413,54
46414,87
46415,6
46416,82
46417,66
46418,96
46419,94
46420,18
46421,34
46422,54
46423,19
46424,27
46425,80
46426,15
46427,89
46428,18
46429,51
46430,97
46431,79
46432,65
46433,86
46434,84
46435,69
46436,3
46437,98
46438,2
46439,46
46440,10
46441,27
46442,47
46443,87
46444,10
46445,16
46446,92
46447,84
46448,38
46449,97
46450,69
46451,51
46452,95
46453,87
46454,2
46455,37
46456,47
46457,15
46458,26
46459,59
46460,1
46461,2
46462,53
46463,20
46464,84
46465,52
46466,47
46467,30
46468,48
46469,38
46470,24
46471,61
46472,83
46473,23
46474,52
46475,46
46476,12
46477,69
46478,51
46479,66
46480,26
46481,48
46482,35
46483,48
46484,66
46485,36
46486,26
46487,66
46488,88
46489,74
46490,74
46491,67
46492,96
46493,75
46494,95
46495,13
46496,34
46497,45
46498,97
46499,37
46500,63
46501,98
46502,90
46503,48
46504,71
46505,57
46506,23
46507,51
46508,41
46509,61
46510,98
46511,95
46512,81
46513,68
46514,11
46515,65
46516,16
46517,4
46518,73
46519,70
46520,0
46521,17
46522,78
46523,39
46524,62
46525,59
46526,49
46527,63
46528,38
46529,24
46530,84
46531,85
46532,74
46533,78
46534,38
46535,92
46536,19
46537,20
46538,96
46539,78
46540,98
46541,64
46542,12
46543,16
46544,30
46545,69
46546,70
46547,57
46548,7
46549,29
46550,75
46551,95
46552,3
46553,79
46554,19
46555,21
46556,64
46557,61
46558,83
46559,13
46560,38
46561,52
46562,22
46563,83
46564,43
46565,90
46566,97
46567,40
46568,9
46569,21
46570,80
46571,61
46572,35
46573,54
46574,34
46575,61
46576,34
46577,15
46578,66
46579,31
46580,36
46581,35
46582,13
46583,69
46584,47
46585,53
46586,69
46587,24
46588,49
46589,46
46590,0
46591,61
46592,58
46593,85
46594,20
46595,77
46596,51
46597,57
46598,71
46599,55
46600,72
46601,36
46602,49
46603,53
46604,91
46605,50
46606,87
46607,12
46608,89
46609,84
46610,3
46611,54
46612,35
46613,97
46614,78
46615,14
46616,64
46617,98
46618,7
46619,73
46620,72
46621,92
46622,39
46623,27
46624,23
46625,7
46626,22
46627,20
46628,22
46629,78
46630,15
46631,93
46632,88
46633,70
46634,10
46635,66
46636,70
46637,73
46638,45
46639,44
46640,82
46641,98
46642,51
46643,89
46644,25
46645,99
46646,20
46647,74
46648,63
46649,42
46650,25
46651,17
46652,69
46653,87
46654,62
46655,96
46656,49
46657,96
46658,72
46659,52
46660,70
46661,89
46662,55
46663,36
46664,25
46665,37
46666,7
46667,66
46668,56
46669,57
46670,78
46671,13
46672,21
46673,9
46674,79
46675,90
46676,60
46677,24
46678,64
46679,5
46680,77
46681,53
46682,95
46683,96
46684,37
46685,39
46686,1
46687,72
46688,39
46689,21
46690,3
46691,51
46692,52
46693,90
46694,67
46695,31
46696,12
46697,90
46698,38
46699,60
46700,56
46701,4
46702,94
46703,70
46704,30
46705,78
46706,40
46707,23
46708,16
46709,44
46710,51
46711,89
46712,81
46713,86
46714,63
46715,36
46716,75
46717,33
46718,1
46719,71
46720,74
46721,93
46722,63
46723,77
46724,16
46725,41
46726,91
46727,75
46728,25
46729,61
46730,12
46731,95
46732,26
46733,62
46734,41
46735,69
46736,42
46737,42
46738,58
46739,50
46740,42
46741,98
46742,81
46743,26
46744,24
46745,57
46746,88
46747,0
46748,7
46749,5
46750,7
46751,69
46752,0
46753,44
46754,78
46755,81
46756,63
46757,9
46758,6
46759,22
46760,40
46761,98
46762,14
46763,91
46764,33
46765,22
46766,76
46767,29
46768,80
46769,44
46770,74
46771,29
46772,17
46773,38
46774,34
46775,95
46776,25
46777,16
46778,16
46779,93
46780,98
46781,33
46782,69
46783,78
46784,41
46785,68
46786,4
46787,88
46788,41
46789,79
46790,94
46791,66
46792,39
46793,9
46794,37
46795,14
46796,60
46797,33
46798,56
46799,95
46800,31
46801,27
46802,76
46803,1
46804,63
46805,77
46806,39
46807,83
46808,16
46809,70
46810,39
46811,25
46812,43
46813,50
46814,92
46815,89
46816,85
46817,95
46818,31
46819,63
46820,68
46821,23
46822,99
46823,4
46824,90
46825,34
46826,79
46827,16
46828,14
46829,31
46830,78
46831,70
46832,50
46833,39
46834,4
46835,12
46836,78
46837,52
46838,48
46839,11
46840,68
46841,55
46842,29
46843,45
46844,33
46845,53
46846,69
46847,62
46848,22
46849,28
46850,34
46851,19
46852,58
46853,12
46854,94
46855,13
46856,81
46857,18
46858,51
46859,81
46860,53
46861,10
46862,50
46863,51
46864,8
46865,29
46866,52
46867,78
46868,97
46869,33
46870,57
46871,24
46872,96
46873,39
46874,61
46875,56
46876,21
46877,67
46878,74
46879,99
46880,26
46881,27
46882,21
46883,26
46884,36
46885,35
46886,96
46887,0
46888,4
46889,59
46890,97
46891,14
46892,90
46893,91
46894,12
46895,7
46896,90
46897,32
46898,16
46899,2
46900,70
46901,66
46902,47
46903,12
46904,8
46905,98
46906,5
46907,35
46908,11
46909,45
46910,91
46911,91
46912,68
46913,31
46914,4
46915,39
46916,79
46917,60
46918,12
46919,53
46920,51
46921,55
46922,87
46923,59
46924,50
46925,59
46926,30
46927,64
46928,43
46929,7
46930,47
46931,42
46932,90
46933,75
46934,54
46935,75
46936,55
46937,26
46938,60
46939,34
46940,63
46941,7
46942,3
46943,33
46944,9
46945,47
46946,67
46947,91
46948,0
46949,18
46950,52
46951,92
46952,19
46953,78
46954,0
46955,95
46956,56
46957,57
46958,9
46959,58
46960,24
46961,11
46962,10
46963,88
46964,31
46965,58
46966,68
46967,77
46968,93
46969,62
46970,86
46971,2
46972,69
46973,48
46974,25
46975,48
46976,29
46977,9
46978,60
46979,9
46980,96
46981,18
46982,46
46983,36
46984,36
46985,97
46986,82
46987,84
46988,35
46989,27
46990,14
46991,56
46992,80
46993,20
46994,10
46995,62
46996,46
46997,63
46998,4
46999,37
47000,34
47001,78
47002,80
47003,46
47004,38
47005,47
47006,75
47007,77
47008,76
47009,25
47010,75
47011,18
47012,81
47013,23
47014,94
47015,36
47016,78
47017,72
47018,68
47019,2
47020,13
47021,75
47022,79
47023,89
47024,53
47025,88
47026,42
47027,98
47028,86
47029,86
47030,68
47031,50
47032,33
47033,34
47034,20
47035,14
47036,12
47037,21
47038,56
47039,27
47040,2
47041,82
47042,38
47043,81
47044,99
47045,37
47046,13
47047,83
47048,37
47049,87
47050,48
47051,23
47052,45
47053,11
47054,11
47055,18
47056,14
47057,38
47058,96
47059,98
47060,60
47061,4
47062,87
47063,23
47064,66
47065,62
47066,3
47067,39
47068,84
47069,40
47070,9
47071,88
47072,90
47073,99
47074,3
47075,80
47076,16
47077,25
47078,26
47079,77
47080,63
47081,94
47082,92
47083,19
47084,42
47085,22
47086,54
47087,6
47088,54
47089,33
47090,36
47091,99
47092,93
47093,24
47094,27
47095,97
47096,88
47097,94
47098,30
47099,40
47100,64
47101,25
47102,52
47103,84
47104,41
47105,27
47106,94
47107,66
47108,84
47109,92
47110,1
47111,48
47112,16
47113,32
47114,55
47115,18
47116,46
47117,91
47118,56
47119,20
47120,56
47121,33
47122,20
47123,62
47124,12
47125,82
47126,93
47127,58
47128,69
47129,46
47130,1
47131,13
47132,2
47133,66
47134,13
47135,37
47136,11
47137,17
47138,99
47139,61
47140,99
47141,22
47142,31
47143,38
47144,64
47145,14
47146,86
47147,5
47148,38
47149,70
47150,3
47151,91
47152,98
47153,71
47154,30
47155,93
47156,40
47157,12
47158,46
47159,80
47160,15
47161,70
47162,43
47163,83
47164,27
47165,13
47166,97
47167,68
47168,77
47169,90
47170,52
47171,5
47172,87
47173,97
47174,31
47175,21
47176,91
47177,1
47178,89
47179,84
47180,23
47181,56
47182,88
47183,84
47184,12
47185,24
47186,20
47187,90
47188,79
47189,4
47190,46
47191,25
47192,72
47193,86
47194,34
47195,16
47196,75
47197,56
47198,33
47199,14
47200,10
47201,0
47202,66
47203,83
47204,92
47205,73
47206,66
47207,98
47208,23
47209,5
47210,89
47211,19
47212,86
47213,26
47214,0
47215,68
47216,34
47217,90
47218,56
47219,99
47220,30
47221,32
47222,57
47223,31
47224,52
47225,91
47226,43
47227,41
47228,29
47229,85
47230,41
47231,61
47232,53
47233,83
47234,90
47235,24
47236,14
47237,97
47238,95
47239,81
47240,72
47241,29
47242,74
47243,38
47244,32
47245,45
47246,11
47247,20
47248,70
47249,37
47250,59
47251,7
47252,84
47253,39
47254,56
47255,76
47256,44
47257,28
47258,74
47259,43
47260,92
47261,59
47262,0
47263,76
47264,25
47265,90
47266,37
47267,96
47268,52
47269,86
47270,21
47271,93
47272,11
47273,54
47274,44
47275,33
47276,29
47277,73
47278,27
47279,27
47280,83
47281,67
47282,45
47283,24
47284,78
47285,22
47286,35
47287,92
47288,1
47289,50
47290,39
47291,26
47292,65
47293,76
47294,28
47295,26
47296,75
47297,83
47298,56
47299,18
47300,87
47301,96
47302,12
47303,25
47304,50
47305,82
47306,95
47307,29
47308,32
47309,75
47310,63
47311,84
47312,88
47313,72
47314,42
47315,24
47316,81
47317,59
47318,3
47319,79
47320,96
47321,52
47322,83
47323,54
47324,77
47325,82
47326,5
47327,94
47328,15
47329,48
47330,62
47331,92
47332,48
47333,29
47334,29
47335,76
47336,22
47337,37
47338,67
47339,25
47340,19
47341,26
47342,98
47343,69
47344,41
47345,11
47346,46
47347,99
47348,90
47349,69
47350,88
47351,42
47352,30
47353,79
47354,94
47355,76
47356,81
47357,77
47358,63
47359,88
47360,31
47361,70
47362,97
47363,28
47364,45
47365,78
47366,0
47367,43
47368,80
47369,14
47370,99
47371,87
47372,19
47373,48
47374,59
47375,20
47376,96
47377,22
47378,76
47379,44
47380,38
47381,16
47382,77
47383,75
47384,49
47385,86
47386,40
47387,92
47388,28
47389,48
47390,66
47391,20
47392,26
47393,61
47394,4
47395,12
47396,51
47397,54
47398,56
47399,39
47400,49
47401,13
47402,95
47403,47
47404,61
47405,69
47406,2
47407,73
47408,90
47409,72
47410,71
47411,2
47412,99
47413,58
47414,54
47415,77
47416,8
47417,67
47418,19
47419,65
47420,55
47421,88
47422,35
47423,83
47424,94
47425,72
47426,50
47427,10
47428,94
47429,88
47430,65
47431,79
47432,25
47433,5
47434,77
47435,82
47436,11
47437,44
47438,89
47439,37
47440,44
47441,40
47442,8
47443,70
47444,66
47445,27
47446,81
47447,71
47448,74
47449,71
47450,79
47451,6
47452,0
47453,28
47454,57
47455,13
47456,91
47457,67
47458,92
47459,72
47460,35
47461,65
47462,47
47463,43
47464,89
47465,36
47466,89
47467,67
47468,63
47469,56
47470,6
47471,31
47472,7
47473,30
47474,57
47475,45
47476,49
47477,82
47478,86
47479,47
47480,99
47481,28
47482,41
47483,93
47484,64
47485,95
47486,49
47487,51
47488,0
47489,78
47490,84
47491,25
47492,1
47493,95
47494,9
47495,19
47496,2
47497,31
47498,99
47499,72
47500,32
47501,11
47502,75
47503,61
47504,71
47505,81
47506,36
47507,57
47508,49
47509,96
47510,90
47511,18
47512,30
47513,29
47514,94
47515,98
47516,85
47517,1
47518,11
47519,52
47520,9
47521,98
47522,60
47523,51
47524,5
47525,76
47526,98
47527,65
47528,55
47529,57
47530,32
47531,35
47532,77
47533,92
47534,69
47535,87
47536,25
47537,40
47538,94
47539,91
47540,18
47541,56
47542,49
47543,9
47544,24
47545,89
47546,82
47547,36
47548,53
47549,27
47550,23
47551,34
47552,54
47553,84
47554,73
47555,55
47556,0
47557,84
47558,79
47559,63
47560,39
47561,81
47562,91
47563,43
47564,41
47565,17
47566,78
47567,21
47568,76
47569,58
47570,15
47571,45
47572,53
47573,45
47574,32
47575,27
47576,77
47577,61
47578,66
47579,30
47580,11
47581,73
47582,56
47583,94
47584,65
